,x,y,color
1124,71,123,#26f7fd
1125,72,121,#FFFF00
1126,67,39,#F81894
1127,71,123,#26f7fd
1128,72,121,#FFFF00
1129,67,39,#F81894
1130,71,123,#26f7fd
1131,72,121,#FFFF00
1132,67,39,#F81894
1133,71,123,#26f7fd
1134,71,121,#FFFF00
1135,67,39,#F81894
1136,71,123,#26f7fd
1137,71,121,#FFFF00
1138,67,39,#F81894
1139,71,123,#26f7fd
1140,71,121,#FFFF00
1141,67,38,#F81894
1142,71,123,#26f7fd
1143,71,121,#FFFF00
1144,67,38,#F81894
1145,71,123,#26f7fd
1146,71,121,#FFFF00
1147,67,37,#F81894
1148,71,123,#26f7fd
1149,71,121,#FFFF00
1150,67,37,#F81894
1151,71,123,#26f7fd
1152,71,121,#FFFF00
1153,67,37,#F81894
1154,71,123,#26f7fd
1155,72,121,#FFFF00
1156,67,37,#F81894
1157,71,123,#26f7fd
1158,72,121,#FFFF00
1159,67,37,#F81894
1160,71,123,#26f7fd
1161,72,121,#FFFF00
1162,67,37,#F81894
1163,71,123,#26f7fd
1164,73,121,#FFFF00
1165,67,36,#F81894
1166,71,123,#26f7fd
1167,73,122,#FFFF00
1168,67,36,#F81894
1169,71,123,#26f7fd
1170,73,122,#FFFF00
1171,67,36,#F81894
1172,71,123,#26f7fd
1173,73,122,#FFFF00
1174,67,36,#F81894
1175,71,123,#26f7fd
1176,73,122,#FFFF00
1177,67,36,#F81894
1178,71,123,#26f7fd
1179,73,122,#FFFF00
1180,67,36,#F81894
1181,71,123,#26f7fd
1182,73,122,#FFFF00
1183,67,36,#F81894
1184,71,123,#26f7fd
1185,74,122,#FFFF00
1186,67,36,#F81894
1187,71,123,#26f7fd
1188,74,122,#FFFF00
1189,67,36,#F81894
1190,71,123,#26f7fd
1191,74,122,#FFFF00
1192,67,36,#F81894
1193,71,123,#26f7fd
1194,74,123,#FFFF00
1195,67,35,#F81894
1196,71,123,#26f7fd
1197,74,123,#FFFF00
1198,67,35,#F81894
1199,71,123,#26f7fd
1200,74,123,#FFFF00
1201,67,35,#F81894
1202,71,123,#26f7fd
1203,74,123,#FFFF00
1204,67,34,#F81894
1205,71,123,#26f7fd
1206,74,123,#FFFF00
1207,67,34,#F81894
1208,71,123,#26f7fd
1209,74,123,#FFFF00
1210,67,34,#F81894
1211,71,123,#26f7fd
1212,74,123,#FFFF00
1213,67,34,#F81894
1214,71,123,#26f7fd
1215,74,123,#FFFF00
1216,67,34,#F81894
1217,71,123,#26f7fd
1218,74,123,#FFFF00
1219,67,34,#F81894
1220,71,123,#26f7fd
1221,74,123,#FFFF00
1222,67,34,#F81894
1223,71,123,#26f7fd
1224,74,123,#FFFF00
1225,67,34,#F81894
1226,71,123,#26f7fd
1227,74,123,#FFFF00
1228,67,33,#F81894
1229,71,123,#26f7fd
1230,74,122,#FFFF00
1231,67,33,#F81894
1232,71,123,#26f7fd
1233,74,122,#FFFF00
1234,67,33,#F81894
1235,71,123,#26f7fd
1236,74,122,#FFFF00
1237,67,33,#F81894
1238,71,123,#26f7fd
1239,74,121,#FFFF00
1240,67,33,#F81894
1241,71,123,#26f7fd
1242,74,121,#FFFF00
1243,67,33,#F81894
1244,71,123,#26f7fd
1245,73,120,#FFFF00
1246,67,33,#F81894
1247,71,123,#26f7fd
1248,73,120,#FFFF00
1249,67,33,#F81894
1250,71,123,#26f7fd
1251,73,120,#FFFF00
1252,67,33,#F81894
1253,71,123,#26f7fd
1254,72,120,#FFFF00
1255,67,33,#F81894
1256,71,123,#26f7fd
1257,72,120,#FFFF00
1258,67,33,#F81894
1259,71,123,#26f7fd
1260,72,120,#FFFF00
1261,67,33,#F81894
1262,71,123,#26f7fd
1263,72,120,#FFFF00
1264,67,33,#F81894
1265,71,123,#26f7fd
1266,72,120,#FFFF00
1267,67,33,#F81894
1268,71,123,#26f7fd
1269,72,120,#FFFF00
1270,67,33,#F81894
1271,71,123,#26f7fd
1272,72,120,#FFFF00
1273,67,33,#F81894
1274,71,123,#26f7fd
1275,72,120,#FFFF00
1276,67,33,#F81894
1277,71,123,#26f7fd
1278,71,120,#FFFF00
1279,67,33,#F81894
1280,71,123,#26f7fd
1281,71,121,#FFFF00
1282,67,33,#F81894
1283,71,123,#26f7fd
1284,70,121,#FFFF00
1285,67,33,#F81894
1286,71,123,#26f7fd
1287,70,121,#FFFF00
1288,67,33,#F81894
1289,71,123,#26f7fd
1290,70,121,#FFFF00
1291,67,33,#F81894
1292,71,123,#26f7fd
1293,70,121,#FFFF00
1294,67,33,#F81894
1295,71,123,#26f7fd
1296,70,121,#FFFF00
1297,67,33,#F81894
1298,71,123,#26f7fd
1299,70,121,#FFFF00
1300,67,33,#F81894
1301,71,123,#26f7fd
1302,70,121,#FFFF00
1303,67,33,#F81894
1304,71,123,#26f7fd
1305,70,121,#FFFF00
1306,67,33,#F81894
1307,71,123,#26f7fd
1308,70,121,#FFFF00
1309,67,33,#F81894
1310,71,123,#26f7fd
1311,70,121,#FFFF00
1312,67,33,#F81894
1313,71,123,#26f7fd
1314,70,121,#FFFF00
1315,67,33,#F81894
1316,71,123,#26f7fd
1317,70,121,#FFFF00
1318,67,33,#F81894
1319,71,123,#26f7fd
1320,70,121,#FFFF00
1321,67,33,#F81894
1322,71,123,#26f7fd
1323,70,121,#FFFF00
1324,67,33,#F81894
1325,71,123,#26f7fd
1326,70,121,#FFFF00
1327,67,33,#F81894
1328,71,123,#26f7fd
1329,70,121,#FFFF00
1330,67,33,#F81894
1331,71,123,#26f7fd
1332,70,121,#FFFF00
1333,67,33,#F81894
1334,71,123,#26f7fd
1335,70,121,#FFFF00
1336,67,33,#F81894
1337,71,123,#26f7fd
1338,70,121,#FFFF00
1339,67,33,#F81894
1340,71,123,#26f7fd
1341,70,121,#FFFF00
1342,67,33,#F81894
1343,71,123,#26f7fd
1344,70,121,#FFFF00
1345,67,33,#F81894
1346,71,123,#26f7fd
1347,70,121,#FFFF00
1348,67,33,#F81894
1349,71,123,#26f7fd
1350,70,121,#FFFF00
1351,67,33,#F81894
1352,71,123,#26f7fd
1353,70,121,#FFFF00
1354,67,33,#F81894
1355,71,123,#26f7fd
1356,70,121,#FFFF00
1357,67,33,#F81894
1358,71,123,#26f7fd
1359,70,121,#FFFF00
1360,67,33,#F81894
1361,71,123,#26f7fd
1362,70,121,#FFFF00
1363,67,33,#F81894
1364,71,123,#26f7fd
1365,70,121,#FFFF00
1366,67,33,#F81894
1367,71,123,#26f7fd
1368,70,121,#FFFF00
1369,67,33,#F81894
1370,71,123,#26f7fd
1371,70,121,#FFFF00
1372,67,33,#F81894
1373,71,123,#26f7fd
1374,70,121,#FFFF00
1375,67,33,#F81894
1376,71,123,#26f7fd
1377,70,121,#FFFF00
1378,67,33,#F81894
1379,71,123,#26f7fd
1380,70,121,#FFFF00
1381,67,33,#F81894
1382,71,123,#26f7fd
1383,70,121,#FFFF00
1384,67,33,#F81894
1385,71,123,#26f7fd
1386,70,121,#FFFF00
1387,67,33,#F81894
1388,71,123,#26f7fd
1389,70,121,#FFFF00
1390,67,33,#F81894
1391,71,123,#26f7fd
1392,70,121,#FFFF00
1393,67,33,#F81894
1394,71,123,#26f7fd
1395,70,121,#FFFF00
1396,67,33,#F81894
1397,71,123,#26f7fd
1398,70,121,#FFFF00
1399,67,33,#F81894
1400,71,123,#26f7fd
1401,70,121,#FFFF00
1402,67,33,#F81894
1403,71,123,#26f7fd
1404,70,121,#FFFF00
1405,67,33,#F81894
1406,71,123,#26f7fd
1407,70,121,#FFFF00
1408,67,33,#F81894
1409,71,123,#26f7fd
1410,70,121,#FFFF00
1411,67,33,#F81894
1412,71,123,#26f7fd
1413,70,121,#FFFF00
1414,67,33,#F81894
1415,71,123,#26f7fd
1416,70,121,#FFFF00
1417,67,33,#F81894
1418,71,123,#26f7fd
1419,70,121,#FFFF00
1420,67,33,#F81894
1421,71,123,#26f7fd
1422,70,121,#FFFF00
1423,67,33,#F81894
1424,71,123,#26f7fd
1425,70,121,#FFFF00
1426,67,33,#F81894
1427,71,123,#26f7fd
1428,70,121,#FFFF00
1429,67,33,#F81894
1430,71,123,#26f7fd
1431,70,121,#FFFF00
1432,67,33,#F81894
1433,71,123,#26f7fd
1434,70,121,#FFFF00
1435,67,33,#F81894
1436,72,123,#26f7fd
1437,70,121,#FFFF00
1438,67,33,#F81894
1439,72,122,#26f7fd
1440,70,121,#FFFF00
1441,67,33,#F81894
1442,72,122,#26f7fd
1443,70,121,#FFFF00
1444,67,33,#F81894
1445,72,122,#26f7fd
1446,70,121,#FFFF00
1447,67,33,#F81894
1448,72,123,#26f7fd
1449,70,121,#FFFF00
1450,67,33,#F81894
1451,73,123,#26f7fd
1452,70,121,#FFFF00
1453,67,33,#F81894
1454,73,123,#26f7fd
1455,70,121,#FFFF00
1456,67,33,#F81894
1457,73,123,#26f7fd
1458,70,121,#FFFF00
1459,67,33,#F81894
1460,73,123,#26f7fd
1461,70,121,#FFFF00
1462,67,33,#F81894
1463,72,123,#26f7fd
1464,70,121,#FFFF00
1465,67,33,#F81894
1466,72,123,#26f7fd
1467,70,121,#FFFF00
1468,67,33,#F81894
1469,72,123,#26f7fd
1470,70,121,#FFFF00
1471,67,33,#F81894
1472,71,123,#26f7fd
1473,70,121,#FFFF00
1474,67,33,#F81894
1475,71,123,#26f7fd
1476,70,121,#FFFF00
1477,67,33,#F81894
1478,71,122,#26f7fd
1479,70,121,#FFFF00
1480,67,33,#F81894
1481,71,122,#26f7fd
1482,70,121,#FFFF00
1483,67,33,#F81894
1484,71,122,#26f7fd
1485,70,121,#FFFF00
1486,67,33,#F81894
1487,71,122,#26f7fd
1488,70,121,#FFFF00
1489,67,33,#F81894
1490,71,121,#26f7fd
1491,70,121,#FFFF00
1492,67,33,#F81894
1493,70,121,#26f7fd
1494,70,121,#FFFF00
1495,67,33,#F81894
1496,70,122,#26f7fd
1497,70,121,#FFFF00
1498,67,33,#F81894
1499,70,122,#26f7fd
1500,70,121,#FFFF00
1501,67,33,#F81894
1502,69,121,#26f7fd
1503,70,121,#FFFF00
1504,67,33,#F81894
1505,69,121,#26f7fd
1506,70,121,#FFFF00
1507,67,33,#F81894
1508,68,121,#26f7fd
1509,70,121,#FFFF00
1510,67,33,#F81894
1511,68,121,#26f7fd
1512,70,121,#FFFF00
1513,67,33,#F81894
1514,69,121,#26f7fd
1515,70,121,#FFFF00
1516,67,33,#F81894
1517,69,121,#26f7fd
1518,70,121,#FFFF00
1519,67,33,#F81894
1520,69,121,#26f7fd
1521,70,121,#FFFF00
1522,67,33,#F81894
1523,69,121,#26f7fd
1524,70,121,#FFFF00
1525,67,33,#F81894
1526,69,121,#26f7fd
1527,70,121,#FFFF00
1528,67,33,#F81894
1529,69,121,#26f7fd
1530,70,121,#FFFF00
1531,67,33,#F81894
1532,68,121,#26f7fd
1533,70,121,#FFFF00
1534,67,33,#F81894
1535,68,121,#26f7fd
1536,70,121,#FFFF00
1537,67,33,#F81894
1538,68,121,#26f7fd
1539,70,121,#FFFF00
1540,67,33,#F81894
1541,68,121,#26f7fd
1542,70,121,#FFFF00
1543,67,33,#F81894
1544,68,121,#26f7fd
1545,70,121,#FFFF00
1546,67,33,#F81894
1547,68,121,#26f7fd
1548,70,121,#FFFF00
1549,67,33,#F81894
1550,68,121,#26f7fd
1551,70,121,#FFFF00
1552,67,33,#F81894
1553,68,121,#26f7fd
1554,70,121,#FFFF00
1555,67,33,#F81894
1556,68,121,#26f7fd
1557,70,121,#FFFF00
1558,67,33,#F81894
1559,68,121,#26f7fd
1560,70,121,#FFFF00
1561,67,33,#F81894
1562,68,121,#26f7fd
1563,70,121,#FFFF00
1564,67,33,#F81894
1565,68,121,#26f7fd
1566,70,121,#FFFF00
1567,67,33,#F81894
1568,68,121,#26f7fd
1569,70,121,#FFFF00
1570,67,33,#F81894
1571,68,121,#26f7fd
1572,70,121,#FFFF00
1573,67,33,#F81894
1574,68,121,#26f7fd
1575,70,121,#FFFF00
1576,67,33,#F81894
1577,68,121,#26f7fd
1578,70,121,#FFFF00
1579,67,33,#F81894
1580,68,121,#26f7fd
1581,70,121,#FFFF00
1582,67,33,#F81894
1583,68,121,#26f7fd
1584,70,121,#FFFF00
1585,67,33,#F81894
1586,68,121,#26f7fd
1587,70,121,#FFFF00
1588,67,33,#F81894
1589,68,121,#26f7fd
1590,70,121,#FFFF00
1591,67,33,#F81894
1592,68,121,#26f7fd
1593,70,121,#FFFF00
1594,67,33,#F81894
1595,68,121,#26f7fd
1596,70,121,#FFFF00
1597,67,33,#F81894
1598,68,121,#26f7fd
1599,70,121,#FFFF00
1600,67,33,#F81894
1601,68,121,#26f7fd
1602,70,121,#FFFF00
1603,67,33,#F81894
1604,68,121,#26f7fd
1605,70,121,#FFFF00
1606,67,33,#F81894
1607,68,121,#26f7fd
1608,71,121,#FFFF00
1609,67,33,#F81894
1610,68,121,#26f7fd
1611,71,121,#FFFF00
1612,67,33,#F81894
1613,68,121,#26f7fd
1614,71,121,#FFFF00
1615,67,33,#F81894
1616,68,121,#26f7fd
1617,72,121,#FFFF00
1618,67,33,#F81894
1619,68,121,#26f7fd
1620,72,121,#FFFF00
1621,67,33,#F81894
1622,68,121,#26f7fd
1623,73,121,#FFFF00
1624,67,33,#F81894
1625,68,121,#26f7fd
1626,73,121,#FFFF00
1627,67,33,#F81894
1628,68,121,#26f7fd
1629,74,121,#FFFF00
1630,67,33,#F81894
1631,68,121,#26f7fd
1632,74,121,#FFFF00
1633,67,33,#F81894
1634,68,121,#26f7fd
1635,74,121,#FFFF00
1636,67,33,#F81894
1637,68,121,#26f7fd
1638,74,121,#FFFF00
1639,67,33,#F81894
1640,68,121,#26f7fd
1641,74,121,#FFFF00
1642,67,33,#F81894
1643,68,121,#26f7fd
1644,74,121,#FFFF00
1645,67,33,#F81894
1646,68,121,#26f7fd
1647,75,121,#FFFF00
1648,67,33,#F81894
1649,68,121,#26f7fd
1650,75,121,#FFFF00
1651,67,33,#F81894
1652,68,121,#26f7fd
1653,75,121,#FFFF00
1654,67,33,#F81894
1655,68,121,#26f7fd
1656,76,121,#FFFF00
1657,67,33,#F81894
1658,68,121,#26f7fd
1659,76,121,#FFFF00
1660,67,33,#F81894
1661,68,121,#26f7fd
1662,76,121,#FFFF00
1663,67,33,#F81894
1664,68,121,#26f7fd
1665,77,121,#FFFF00
1666,67,33,#F81894
1667,68,121,#26f7fd
1668,77,120,#FFFF00
1669,67,33,#F81894
1670,68,121,#26f7fd
1671,78,120,#FFFF00
1672,67,33,#F81894
1673,68,121,#26f7fd
1674,78,120,#FFFF00
1675,67,33,#F81894
1676,68,121,#26f7fd
1677,78,120,#FFFF00
1678,67,33,#F81894
1679,68,121,#26f7fd
1680,78,120,#FFFF00
1681,67,33,#F81894
1682,68,121,#26f7fd
1683,78,120,#FFFF00
1684,67,33,#F81894
1685,68,121,#26f7fd
1686,78,120,#FFFF00
1687,67,33,#F81894
1688,68,121,#26f7fd
1689,78,121,#FFFF00
1690,67,33,#F81894
1691,68,121,#26f7fd
1692,78,121,#FFFF00
1693,67,33,#F81894
1694,68,121,#26f7fd
1695,78,121,#FFFF00
1696,67,33,#F81894
1697,68,121,#26f7fd
1698,78,122,#FFFF00
1699,67,33,#F81894
1700,68,121,#26f7fd
1701,78,122,#FFFF00
1702,67,33,#F81894
1703,68,121,#26f7fd
1704,78,122,#FFFF00
1705,67,33,#F81894
1706,68,121,#26f7fd
1707,78,122,#FFFF00
1708,67,33,#F81894
1709,68,121,#26f7fd
1710,78,122,#FFFF00
1711,67,33,#F81894
1712,68,121,#26f7fd
1713,78,122,#FFFF00
1714,67,33,#F81894
1715,68,121,#26f7fd
1716,78,122,#FFFF00
1717,67,33,#F81894
1718,68,121,#26f7fd
1719,78,122,#FFFF00
1720,67,33,#F81894
1721,68,121,#26f7fd
1722,78,122,#FFFF00
1723,67,33,#F81894
1724,68,121,#26f7fd
1725,78,122,#FFFF00
1726,67,33,#F81894
1727,68,121,#26f7fd
1728,78,122,#FFFF00
1729,67,33,#F81894
1730,68,121,#26f7fd
1731,78,122,#FFFF00
1732,67,33,#F81894
1733,68,121,#26f7fd
1734,78,122,#FFFF00
1735,67,33,#F81894
1736,68,121,#26f7fd
1737,78,122,#FFFF00
1738,67,33,#F81894
1739,68,121,#26f7fd
1740,78,122,#FFFF00
1741,67,33,#F81894
1742,68,121,#26f7fd
1743,79,122,#FFFF00
1744,67,33,#F81894
1745,68,121,#26f7fd
1746,79,121,#FFFF00
1747,67,33,#F81894
1748,68,121,#26f7fd
1749,79,121,#FFFF00
1750,67,33,#F81894
1751,68,121,#26f7fd
1752,79,121,#FFFF00
1753,67,33,#F81894
1754,68,121,#26f7fd
1755,79,121,#FFFF00
1756,67,33,#F81894
1757,68,121,#26f7fd
1758,79,121,#FFFF00
1759,67,33,#F81894
1760,68,121,#26f7fd
1761,79,121,#FFFF00
1762,67,33,#F81894
1763,68,121,#26f7fd
1764,79,121,#FFFF00
1765,67,33,#F81894
1766,68,121,#26f7fd
1767,79,120,#FFFF00
1768,67,33,#F81894
1769,68,121,#26f7fd
1770,79,120,#FFFF00
1771,67,33,#F81894
1772,68,121,#26f7fd
1773,79,120,#FFFF00
1774,67,33,#F81894
1775,68,121,#26f7fd
1776,79,119,#FFFF00
1777,67,33,#F81894
1778,68,121,#26f7fd
1779,79,118,#FFFF00
1780,67,33,#F81894
1781,68,121,#26f7fd
1782,79,118,#FFFF00
1783,67,33,#F81894
1784,68,121,#26f7fd
1785,79,118,#FFFF00
1786,67,33,#F81894
1787,68,121,#26f7fd
1788,79,118,#FFFF00
1789,67,33,#F81894
1790,68,121,#26f7fd
1791,79,118,#FFFF00
1792,67,33,#F81894
1793,68,121,#26f7fd
1794,79,118,#FFFF00
1795,67,33,#F81894
1796,68,121,#26f7fd
1797,79,118,#FFFF00
1798,67,33,#F81894
1799,68,121,#26f7fd
1800,79,118,#FFFF00
1801,67,33,#F81894
1802,68,121,#26f7fd
1803,79,118,#FFFF00
1804,67,33,#F81894
1805,68,121,#26f7fd
1806,79,118,#FFFF00
1807,67,33,#F81894
1808,68,121,#26f7fd
1809,80,118,#FFFF00
1810,67,33,#F81894
1811,68,121,#26f7fd
1812,80,117,#FFFF00
1813,67,33,#F81894
1814,68,121,#26f7fd
1815,79,117,#FFFF00
1816,67,33,#F81894
1817,68,121,#26f7fd
1818,79,117,#FFFF00
1819,67,33,#F81894
1820,68,121,#26f7fd
1821,78,117,#FFFF00
1822,67,33,#F81894
1823,68,121,#26f7fd
1824,78,116,#FFFF00
1825,67,33,#F81894
1826,68,121,#26f7fd
1827,78,116,#FFFF00
1828,67,33,#F81894
1829,68,121,#26f7fd
1830,78,115,#FFFF00
1831,67,33,#F81894
1832,68,121,#26f7fd
1833,78,115,#FFFF00
1834,67,33,#F81894
1835,68,121,#26f7fd
1836,78,115,#FFFF00
1837,67,33,#F81894
1838,68,121,#26f7fd
1839,78,115,#FFFF00
1840,67,33,#F81894
1841,68,121,#26f7fd
1842,79,115,#FFFF00
1843,67,33,#F81894
1844,68,121,#26f7fd
1845,79,115,#FFFF00
1846,67,33,#F81894
1847,68,121,#26f7fd
1848,80,115,#FFFF00
1849,67,33,#F81894
1850,68,121,#26f7fd
1851,80,115,#FFFF00
1852,67,33,#F81894
1853,68,121,#26f7fd
1854,80,115,#FFFF00
1855,67,33,#F81894
1856,68,121,#26f7fd
1857,80,115,#FFFF00
1858,67,33,#F81894
1859,68,121,#26f7fd
1860,80,115,#FFFF00
1861,67,33,#F81894
1862,68,121,#26f7fd
1863,80,115,#FFFF00
1864,67,33,#F81894
1865,68,121,#26f7fd
1866,80,115,#FFFF00
1867,67,33,#F81894
1868,68,122,#26f7fd
1869,80,115,#FFFF00
1870,67,33,#F81894
1871,68,122,#26f7fd
1872,80,115,#FFFF00
1873,67,33,#F81894
1874,68,122,#26f7fd
1875,80,115,#FFFF00
1876,67,33,#F81894
1877,68,123,#26f7fd
1878,80,115,#FFFF00
1879,67,33,#F81894
1880,69,123,#26f7fd
1881,80,115,#FFFF00
1882,67,33,#F81894
1883,69,123,#26f7fd
1884,80,115,#FFFF00
1885,67,33,#F81894
1886,69,124,#26f7fd
1887,80,115,#FFFF00
1888,67,33,#F81894
1889,69,124,#26f7fd
1890,80,115,#FFFF00
1891,67,33,#F81894
1892,69,124,#26f7fd
1893,80,115,#FFFF00
1894,67,33,#F81894
1895,69,124,#26f7fd
1896,80,115,#FFFF00
1897,67,33,#F81894
1898,69,124,#26f7fd
1899,80,115,#FFFF00
1900,67,33,#F81894
1901,69,124,#26f7fd
1902,80,115,#FFFF00
1903,67,33,#F81894
1904,69,124,#26f7fd
1905,80,115,#FFFF00
1906,67,33,#F81894
1907,69,124,#26f7fd
1908,80,115,#FFFF00
1909,67,33,#F81894
1910,69,124,#26f7fd
1911,80,115,#FFFF00
1912,67,33,#F81894
1913,69,124,#26f7fd
1914,80,115,#FFFF00
1915,67,33,#F81894
1916,69,124,#26f7fd
1917,80,115,#FFFF00
1918,67,33,#F81894
1919,69,124,#26f7fd
1920,80,115,#FFFF00
1921,67,33,#F81894
1922,69,124,#26f7fd
1923,80,115,#FFFF00
1924,67,33,#F81894
1925,69,124,#26f7fd
1926,80,115,#FFFF00
1927,67,33,#F81894
1928,69,124,#26f7fd
1929,80,115,#FFFF00
1930,67,33,#F81894
1931,69,124,#26f7fd
1932,80,115,#FFFF00
1933,67,33,#F81894
1934,69,124,#26f7fd
1935,79,116,#FFFF00
1936,67,33,#F81894
1937,69,124,#26f7fd
1938,79,116,#FFFF00
1939,67,33,#F81894
1940,69,124,#26f7fd
1941,79,116,#FFFF00
1942,67,33,#F81894
1943,69,124,#26f7fd
1944,79,116,#FFFF00
1945,67,33,#F81894
1946,69,124,#26f7fd
1947,79,116,#FFFF00
1948,67,33,#F81894
1949,69,124,#26f7fd
1950,80,116,#FFFF00
1951,67,33,#F81894
1952,69,124,#26f7fd
1953,80,116,#FFFF00
1954,67,33,#F81894
1955,69,124,#26f7fd
1956,79,116,#FFFF00
1957,67,33,#F81894
1958,69,124,#26f7fd
1959,79,117,#FFFF00
1960,67,33,#F81894
1961,69,124,#26f7fd
1962,79,117,#FFFF00
1963,67,33,#F81894
1964,69,124,#26f7fd
1965,79,117,#FFFF00
1966,67,33,#F81894
1967,69,124,#26f7fd
1968,79,118,#FFFF00
1969,67,33,#F81894
1970,69,124,#26f7fd
1971,79,118,#FFFF00
1972,67,33,#F81894
1973,69,124,#26f7fd
1974,79,119,#FFFF00
1975,67,33,#F81894
1976,69,124,#26f7fd
1977,78,119,#FFFF00
1978,67,33,#F81894
1979,69,124,#26f7fd
1980,78,120,#FFFF00
1981,67,33,#F81894
1982,69,124,#26f7fd
1983,78,120,#FFFF00
1984,67,33,#F81894
1985,69,124,#26f7fd
1986,78,120,#FFFF00
1987,67,33,#F81894
1988,69,124,#26f7fd
1989,77,121,#FFFF00
1990,67,33,#F81894
1991,69,124,#26f7fd
1992,77,121,#FFFF00
1993,67,33,#F81894
1994,69,124,#26f7fd
1995,77,121,#FFFF00
1996,67,33,#F81894
1997,69,124,#26f7fd
1998,77,121,#FFFF00
1999,67,33,#F81894
2000,69,124,#26f7fd
2001,76,121,#FFFF00
2002,67,33,#F81894
2003,69,124,#26f7fd
2004,76,121,#FFFF00
2005,67,33,#F81894
2006,69,124,#26f7fd
2007,75,121,#FFFF00
2008,67,33,#F81894
2009,69,124,#26f7fd
2010,75,121,#FFFF00
2011,67,33,#F81894
2012,69,124,#26f7fd
2013,75,121,#FFFF00
2014,67,33,#F81894
2015,69,124,#26f7fd
2016,75,121,#FFFF00
2017,67,33,#F81894
2018,69,124,#26f7fd
2019,75,121,#FFFF00
2020,67,33,#F81894
2021,69,124,#26f7fd
2022,75,121,#FFFF00
2023,67,33,#F81894
2024,69,124,#26f7fd
2025,75,121,#FFFF00
2026,67,33,#F81894
2027,69,124,#26f7fd
2028,75,121,#FFFF00
2029,67,33,#F81894
2030,69,124,#26f7fd
2031,75,122,#FFFF00
2032,67,33,#F81894
2033,69,124,#26f7fd
2034,74,122,#FFFF00
2035,67,33,#F81894
2036,69,124,#26f7fd
2037,74,122,#FFFF00
2038,67,33,#F81894
2039,69,125,#26f7fd
2040,74,122,#FFFF00
2041,67,33,#F81894
2042,69,125,#26f7fd
2043,73,122,#FFFF00
2044,67,33,#F81894
2045,69,125,#26f7fd
2046,73,122,#FFFF00
2047,67,33,#F81894
2048,69,126,#26f7fd
2049,72,122,#FFFF00
2050,67,33,#F81894
2051,69,127,#26f7fd
2052,72,122,#FFFF00
2053,67,33,#F81894
2054,69,127,#26f7fd
2055,72,122,#FFFF00
2056,67,33,#F81894
2057,69,127,#26f7fd
2058,72,123,#FFFF00
2059,67,33,#F81894
2060,69,127,#26f7fd
2061,72,123,#FFFF00
2062,67,33,#F81894
2063,69,127,#26f7fd
2064,72,124,#FFFF00
2065,67,33,#F81894
2066,69,126,#26f7fd
2067,72,124,#FFFF00
2068,67,33,#F81894
2069,69,126,#26f7fd
2070,72,125,#FFFF00
2071,67,33,#F81894
2072,69,126,#26f7fd
2073,72,125,#FFFF00
2074,67,33,#F81894
2075,69,125,#26f7fd
2076,72,125,#FFFF00
2077,67,33,#F81894
2078,69,125,#26f7fd
2079,72,126,#FFFF00
2080,67,33,#F81894
2081,69,124,#26f7fd
2082,73,126,#FFFF00
2083,67,33,#F81894
2084,69,124,#26f7fd
2085,73,126,#FFFF00
2086,67,33,#F81894
2087,69,124,#26f7fd
2088,73,127,#FFFF00
2089,67,33,#F81894
2090,69,124,#26f7fd
2091,73,127,#FFFF00
2092,67,33,#F81894
2093,69,124,#26f7fd
2094,73,127,#FFFF00
2095,67,33,#F81894
2096,70,124,#26f7fd
2097,73,127,#FFFF00
2098,67,33,#F81894
2099,70,124,#26f7fd
2100,73,127,#FFFF00
2101,67,33,#F81894
2102,70,123,#26f7fd
2103,74,127,#FFFF00
2104,67,33,#F81894
2105,70,123,#26f7fd
2106,74,127,#FFFF00
2107,67,33,#F81894
2108,70,123,#26f7fd
2109,74,127,#FFFF00
2110,67,33,#F81894
2111,70,123,#26f7fd
2112,74,127,#FFFF00
2113,67,33,#F81894
2114,70,123,#26f7fd
2115,74,126,#FFFF00
2116,67,33,#F81894
2117,70,123,#26f7fd
2118,74,126,#FFFF00
2119,67,33,#F81894
2120,70,122,#26f7fd
2121,74,126,#FFFF00
2122,67,33,#F81894
2123,70,122,#26f7fd
2124,74,126,#FFFF00
2125,67,33,#F81894
2126,70,122,#26f7fd
2127,74,126,#FFFF00
2128,67,33,#F81894
2129,70,122,#26f7fd
2130,74,126,#FFFF00
2131,67,33,#F81894
2132,70,122,#26f7fd
2133,73,125,#FFFF00
2134,67,33,#F81894
2135,70,122,#26f7fd
2136,73,125,#FFFF00
2137,67,33,#F81894
2138,70,121,#26f7fd
2139,73,124,#FFFF00
2140,67,33,#F81894
2141,70,121,#26f7fd
2142,74,124,#FFFF00
2143,67,33,#F81894
2144,70,121,#26f7fd
2145,74,125,#FFFF00
2146,67,33,#F81894
2147,70,121,#26f7fd
2148,74,124,#FFFF00
2149,67,33,#F81894
2150,70,120,#26f7fd
2151,74,124,#FFFF00
2152,67,33,#F81894
2153,70,120,#26f7fd
2154,74,124,#FFFF00
2155,67,33,#F81894
2156,70,119,#26f7fd
2157,74,124,#FFFF00
2158,67,33,#F81894
2159,70,119,#26f7fd
2160,74,124,#FFFF00
2161,67,33,#F81894
2162,70,118,#26f7fd
2163,73,124,#FFFF00
2164,67,33,#F81894
2165,70,118,#26f7fd
2166,73,124,#FFFF00
2167,67,33,#F81894
2168,70,118,#26f7fd
2169,72,124,#FFFF00
2170,67,33,#F81894
2171,70,118,#26f7fd
2172,72,124,#FFFF00
